86.603,-50.0
96.603,-50.0
96.603,-60.0
86.603,-60.0
86.603,-50.0
86.603,-60.0
76.603,-60.0
76.603,-70.0
86.603,-70.0
76.603,-70.0
66.603,-70.0
76.603,-70.0
66.603,-70.0
66.603,-60.0
76.603,-60.0
76.603,-50.0
76.603,-40.0
66.603,-40.0
56.602999999999994,-40.0
66.603,-40.0
76.603,-40.0
76.603,-30.0
66.603,-30.0
76.603,-30.0
66.603,-30.0
56.602999999999994,-30.0
46.602999999999994,-30.0
36.602999999999994,-30.0
36.602999999999994,-20.0
26.602999999999994,-20.0
26.602999999999994,-10.0
26.602999999999994,0.0
36.602999999999994,0.0
36.602999999999994,10.0
36.602999999999994,20.0
46.602999999999994,20.0
46.602999999999994,30.0
46.602999999999994,20.0
46.602999999999994,10.0
36.602999999999994,10.0
26.602999999999994,10.0
26.602999999999994,0.0
26.602999999999994,-10.0
26.602999999999994,-20.0
36.602999999999994,-20.0
36.602999999999994,-10.0
36.602999999999994,-20.0
46.602999999999994,-20.0
36.602999999999994,-20.0
46.602999999999994,-20.0
36.602999999999994,-20.0
36.602999999999994,-10.0
36.602999999999994,-20.0
26.602999999999994,-20.0
26.602999999999994,-30.0
36.602999999999994,-30.0
36.602999999999994,-20.0
46.602999999999994,-20.0
46.602999999999994,-10.0
46.602999999999994,-20.0
46.602999999999994,-30.0
46.602999999999994,-40.0
46.602999999999994,-50.0
56.602999999999994,-50.0
66.603,-50.0
66.603,-40.0
66.603,-30.0
66.603,-20.0
56.602999999999994,-20.0
56.602999999999994,-10.0
46.602999999999994,-10.0
56.602999999999994,-10.0
66.603,-10.0
56.602999999999994,-10.0
46.602999999999994,-10.0
46.602999999999994,0.0
36.602999999999994,0.0
36.602999999999994,10.0
46.602999999999994,10.0
36.602999999999994,10.0
26.602999999999994,10.0
26.602999999999994,20.0
26.602999999999994,30.0
26.602999999999994,40.0
16.602999999999994,40.0
26.602999999999994,40.0
16.602999999999994,40.0
16.602999999999994,50.0
6.602999999999994,50.0
6.602999999999994,60.0
-3.3970000000000056,60.0
-13.397000000000006,60.0
-3.3970000000000056,60.0
-13.397000000000006,60.0
-13.397000000000006,70.0
-3.3970000000000056,70.0
-3.3970000000000056,60.0
-13.397000000000006,60.0
-13.397000000000006,50.0
-3.3970000000000056,50.0
